user,date,weekday,time,permanence_times,parking_lot
108,2017-09-14,Thu,8:00,809,11
109,2017-09-14,Thu,8:00,113,11
111,2017-09-14,Thu,8:00,31,11
119,2017-09-14,Thu,9:30,117,11
105,2017-09-14,Thu,9:30,71,11
110,2017-09-14,Thu,9:30,93,11
111,2017-09-14,Thu,9:30,130,11
34,2017-09-14,Thu,14:00,232,16
7,2017-09-14,Thu,15:30,55,16
12,2017-09-14,Thu,15:30,343,16
7,2017-09-14,Thu,17:30,161,16
129,2017-09-14,Thu,8:00,390,16
112,2017-09-14,Thu,11:30,328,19
23,2017-09-14,Thu,14:00,244,19
44,2017-09-14,Thu,14:00,208,19
94,2017-09-14,Thu,14:00,341,19
117,2017-09-14,Thu,14:00,305,19
1,2017-09-14,Thu,15:30,213,19
20,2017-09-14,Thu,15:30,195,19
107,2017-09-14,Thu,7:30,265,19
94,2017-09-14,Thu,9:30,128,19
44,2017-09-14,Thu,9:30,179,19
95,2017-09-14,Thu,10:00,67,21
97,2017-09-14,Thu,11:30,163,21
45,2017-09-14,Thu,12:00,494,21
91,2017-09-14,Thu,15:30,154,21
21,2017-09-14,Thu,16:00,263,21
97,2017-09-14,Thu,8:00,124,21
124,2017-09-14,Thu,8:00,256,21
95,2017-09-14,Thu,9:30,66,21
133,2017-09-14,Thu,9:30,247,21
135,2017-09-14,Thu,9:30,298,21
92,2017-09-14,Thu,10:00,247,29
138,2017-09-14,Thu,10:00,142,29
5,2017-09-14,Thu,15:30,294,29
92,2017-09-14,Thu,16:00,121,29
122,2017-09-14,Thu,8:00,156,29
11,2017-09-14,Thu,15:30,360,30
17,2017-09-14,Thu,15:30,124,30
130,2017-09-14,Thu,7:30,226,30
101,2017-09-14,Thu,8:00,76,30
144,2017-09-14,Thu,8:00,149,30
3,2017-09-14,Thu,15:30,191,32
9,2017-09-14,Thu,15:30,224,32
13,2017-09-14,Thu,15:30,177,32
89,2017-09-14,Thu,15:30,337,32
2,2017-09-14,Thu,16:00,158,32
150,2017-09-14,Thu,8:00,232,32
89,2017-09-14,Thu,9:30,158,32
149,2017-09-14,Thu,9:30,106,32
127,2017-09-14,Thu,9:30,120,32
91,2017-09-14,Thu,10:00,343,39
98,2017-09-14,Thu,11:30,208,39
33,2017-09-14,Thu,15:30,299,39
41,2017-09-14,Thu,8:00,150,39
125,2017-09-14,Thu,8:00,104,39
42,2017-09-14,Thu,9:30,390,39
90,2017-09-14,Thu,9:30,415,39
98,2017-09-14,Thu,9:30,135,39
27,2017-09-15,Fri,11:30,171,4
37,2017-09-15,Fri,12:00,104,4
29,2017-09-15,Fri,13:30,281,4
134,2017-09-15,Fri,7:30,115,4
37,2017-09-15,Fri,8:00,248,4
93,2017-09-15,Fri,8:00,382,4
136,2017-09-15,Fri,8:00,154,4
29,2017-09-15,Fri,9:30,169,4
119,2017-09-15,Fri,10:00,118,11
81,2017-09-15,Fri,11:30,60,11
30,2017-09-15,Fri,12:00,78,11
119,2017-09-15,Fri,7:30,204,11
27,2017-09-15,Fri,8:00,172,11
108,2017-09-15,Fri,8:00,47,11
110,2017-09-15,Fri,8:00,216,11
111,2017-09-15,Fri,8:00,346,11
106,2017-09-15,Fri,8:00,211,11
109,2017-09-15,Fri,9:30,32,11
34,2017-09-15,Fri,10:00,146,16
12,2017-09-15,Fri,12:00,111,16
34,2017-09-15,Fri,12:00,223,16
129,2017-09-15,Fri,7:30,132,16
77,2017-09-15,Fri,9:30,201,16
104,2017-09-15,Fri,9:30,235,16
23,2017-09-15,Fri,10:00,57,19
44,2017-09-15,Fri,10:00,439,19
94,2017-09-15,Fri,11:30,368,19
118,2017-09-15,Fri,11:30,233,19
20,2017-09-15,Fri,12:00,211,19
23,2017-09-15,Fri,14:00,102,19
84,2017-09-15,Fri,8:00,197,19
94,2017-09-15,Fri,8:00,193,19
145,2017-09-15,Fri,8:00,161,19
1,2017-09-15,Fri,9:30,332,19
20,2017-09-15,Fri,9:30,199,19
21,2017-09-15,Fri,10:00,315,21
45,2017-09-15,Fri,11:30,320,21
124,2017-09-15,Fri,7:30,134,21
45,2017-09-15,Fri,9:30,105,21
133,2017-09-15,Fri,9:30,318,21
92,2017-09-15,Fri,17:30,384,29
5,2017-09-15,Fri,8:00,165,29
92,2017-09-15,Fri,9:30,425,29
122,2017-09-15,Fri,9:30,190,29
17,2017-09-15,Fri,12:00,284,30
11,2017-09-15,Fri,9:30,32,30
101,2017-09-15,Fri,9:30,61,30
17,2017-09-15,Fri,9:30,71,30
130,2017-09-15,Fri,9:30,254,30
3,2017-09-15,Fri,10:00,363,32
2,2017-09-15,Fri,12:00,248,32
89,2017-09-15,Fri,16:00,185,32
150,2017-09-15,Fri,7:30,244,32
149,2017-09-15,Fri,8:00,350,32
127,2017-09-15,Fri,8:00,149,32
9,2017-09-15,Fri,9:30,236,32
89,2017-09-15,Fri,9:30,279,32
13,2017-09-15,Fri,9:30,294,32
41,2017-09-15,Fri,12:00,155,39
91,2017-09-15,Fri,16:00,207,39
33,2017-09-15,Fri,8:00,358,39
98,2017-09-15,Fri,8:00,163,39
42,2017-09-15,Fri,9:30,320,39
90,2017-09-15,Fri,9:30,98,39
91,2017-09-15,Fri,9:30,390,39
125,2017-09-15,Fri,9:30,176,39
93,2017-09-16,Sat,9:30,309,4
103,2017-09-16,Sat,8:00,306,11
94,2017-09-16,Sat,10:00,248,19
85,2017-09-16,Sat,9:30,184,19
91,2017-09-16,Sat,9:30,101,39
106,2017-09-17,Sun,8:00,318,11
87,2017-09-17,Sun,10:00,357,21
84,2017-09-17,Sun,16:00,234,21
87,2017-09-17,Sun,18:00,42,21
91,2017-09-17,Sun,10:00,327,39
91,2017-09-17,Sun,8:00,101,39
134,2017-09-18,Mon,10:00,121,4
136,2017-09-18,Mon,10:00,283,4
29,2017-09-18,Mon,11:30,148,4
37,2017-09-18,Mon,11:30,169,4
93,2017-09-18,Mon,11:30,252,4
93,2017-09-18,Mon,16:00,85,4
27,2017-09-18,Mon,7:30,83,4
29,2017-09-18,Mon,7:30,236,4
37,2017-09-18,Mon,8:00,175,4
134,2017-09-18,Mon,8:00,126,4
136,2017-09-18,Mon,8:00,150,4
93,2017-09-18,Mon,9:30,91,4
27,2017-09-18,Mon,9:30,276,4
97,2017-09-18,Mon,10:00,41,11
119,2017-09-18,Mon,7:30,46,11
45,2017-09-18,Mon,7:30,388,11
97,2017-09-18,Mon,8:00,124,11
106,2017-09-18,Mon,8:00,306,11
109,2017-09-18,Mon,8:00,240,11
111,2017-09-18,Mon,8:00,273,11
119,2017-09-18,Mon,8:00,123,11
108,2017-09-18,Mon,9:30,78,11
110,2017-09-18,Mon,9:30,217,11
30,2017-09-18,Mon,9:30,182,11
104,2017-09-18,Mon,11:30,64,16
12,2017-09-18,Mon,7:30,699,16
34,2017-09-18,Mon,8:00,335,16
104,2017-09-18,Mon,8:00,79,16
129,2017-09-18,Mon,8:00,283,16
7,2017-09-18,Mon,8:00,358,16
23,2017-09-18,Mon,10:00,340,19
94,2017-09-18,Mon,16:00,289,19
20,2017-09-18,Mon,6:00,43,19
23,2017-09-18,Mon,6:00,254,19
20,2017-09-18,Mon,7:30,110,19
145,2017-09-18,Mon,8:00,249,19
94,2017-09-18,Mon,9:30,302,19
1,2017-09-18,Mon,9:30,404,19
97,2017-09-18,Mon,11:30,208,21
21,2017-09-18,Mon,7:30,312,21
133,2017-09-18,Mon,7:30,129,21
95,2017-09-18,Mon,8:00,210,21
98,2017-09-18,Mon,8:00,84,21
124,2017-09-18,Mon,9:30,245,21
135,2017-09-18,Mon,9:30,162,21
5,2017-09-18,Mon,10:00,212,29
130,2017-09-18,Mon,10:00,133,29
92,2017-09-18,Mon,16:00,354,29
5,2017-09-18,Mon,6:00,242,29
92,2017-09-18,Mon,9:30,372,29
122,2017-09-18,Mon,9:30,305,29
144,2017-09-18,Mon,12:00,127,30
11,2017-09-18,Mon,6:00,335,30
17,2017-09-18,Mon,8:00,257,30
101,2017-09-18,Mon,8:00,73,30
130,2017-09-18,Mon,8:00,133,30
144,2017-09-18,Mon,9:30,186,30
13,2017-09-18,Mon,10:00,115,32
127,2017-09-18,Mon,10:00,344,32
89,2017-09-18,Mon,11:30,369,32
2,2017-09-18,Mon,6:00,315,32
9,2017-09-18,Mon,7:30,224,32
89,2017-09-18,Mon,7:30,203,32
127,2017-09-18,Mon,7:30,166,32
150,2017-09-18,Mon,7:30,234,32
13,2017-09-18,Mon,8:00,102,32
149,2017-09-18,Mon,8:00,123,32
98,2017-09-18,Mon,10:00,78,39
91,2017-09-18,Mon,11:30,258,39
90,2017-09-18,Mon,16:00,328,39
98,2017-09-18,Mon,7:30,101,39
90,2017-09-18,Mon,9:30,385,39
125,2017-09-18,Mon,9:30,388,39
93,2017-09-19,Tue,14:00,151,4
27,2017-09-19,Tue,15:30,346,4
29,2017-09-19,Tue,15:30,280,4
37,2017-09-19,Tue,16:00,359,4
136,2017-09-19,Tue,8:00,232,4
93,2017-09-19,Tue,9:30,229,4
134,2017-09-19,Tue,9:30,446,4
109,2017-09-19,Tue,11:30,53,11
106,2017-09-19,Tue,14:00,299,11
108,2017-09-19,Tue,14:00,335,11
109,2017-09-19,Tue,14:00,215,11
111,2017-09-19,Tue,14:00,68,11
119,2017-09-19,Tue,14:00,269,11
110,2017-09-19,Tue,16:00,355,11
149,2017-09-19,Tue,7:30,174,11
106,2017-09-19,Tue,8:00,230,11
110,2017-09-19,Tue,8:00,190,11
111,2017-09-19,Tue,8:00,254,11
119,2017-09-19,Tue,8:00,245,11
108,2017-09-19,Tue,9:30,227,11
109,2017-09-19,Tue,9:30,131,11
104,2017-09-19,Tue,10:00,223,16
34,2017-09-19,Tue,14:00,294,16
12,2017-09-19,Tue,15:30,79,16
7,2017-09-19,Tue,16:00,205,16
12,2017-09-19,Tue,17:30,98,16
129,2017-09-19,Tue,8:00,170,16
77,2017-09-19,Tue,9:30,233,16
94,2017-09-19,Tue,10:00,132,19
23,2017-09-19,Tue,14:00,339,19
115,2017-09-19,Tue,14:00,171,19
1,2017-09-19,Tue,15:30,219,19
20,2017-09-19,Tue,15:30,357,19
44,2017-09-19,Tue,9:30,219,19
145,2017-09-19,Tue,9:30,235,19
21,2017-09-19,Tue,15:30,302,21
97,2017-09-19,Tue,8:00,89,21
124,2017-09-19,Tue,8:00,119,21
135,2017-09-19,Tue,8:00,112,21
45,2017-09-19,Tue,9:30,338,21
97,2017-09-19,Tue,9:30,215,21
135,2017-09-19,Tue,9:30,302,21
92,2017-09-19,Tue,10:00,281,29
5,2017-09-19,Tue,15:30,110,29
5,2017-09-19,Tue,17:30,244,29
122,2017-09-19,Tue,8:00,262,29
17,2017-09-19,Tue,14:00,390,30
11,2017-09-19,Tue,15:30,214,30
101,2017-09-19,Tue,8:00,170,30
89,2017-09-19,Tue,10:00,137,32
150,2017-09-19,Tue,10:00,110,32
9,2017-09-19,Tue,14:00,226,32
89,2017-09-19,Tue,14:00,309,32
2,2017-09-19,Tue,15:30,301,32
13,2017-09-19,Tue,16:00,176,32
150,2017-09-19,Tue,8:00,108,32
127,2017-09-19,Tue,9:30,123,32
149,2017-09-19,Tue,9:30,266,32
33,2017-09-19,Tue,15:30,169,39
91,2017-09-19,Tue,15:30,381,39
42,2017-09-19,Tue,8:00,57,39
41,2017-09-19,Tue,8:00,329,39
90,2017-09-19,Tue,9:30,415,39
91,2017-09-19,Tue,9:30,234,39
98,2017-09-19,Tue,9:30,129,39
125,2017-09-19,Tue,9:30,176,39
42,2017-09-19,Tue,9:30,114,39
137,2017-09-20,Wed,10:00,95,4
27,2017-09-20,Wed,12:00,373,4
93,2017-09-20,Wed,17:30,353,4
27,2017-09-20,Wed,7:30,289,4
29,2017-09-20,Wed,7:30,203,4
37,2017-09-20,Wed,8:00,353,4
136,2017-09-20,Wed,8:00,274,4
93,2017-09-20,Wed,9:30,303,4
134,2017-09-20,Wed,9:30,276,4
95,2017-09-20,Wed,11:30,90,11
110,2017-09-20,Wed,11:30,236,11
108,2017-09-20,Wed,7:30,311,11
45,2017-09-20,Wed,8:00,106,11
111,2017-09-20,Wed,8:00,272,11
110,2017-09-20,Wed,8:00,173,11
95,2017-09-20,Wed,9:30,33,11
106,2017-09-20,Wed,9:30,326,11
109,2017-09-20,Wed,9:30,364,11
12,2017-09-20,Wed,10:00,133,16
77,2017-09-20,Wed,16:00,174,16
7,2017-09-20,Wed,7:30,379,16
34,2017-09-20,Wed,7:30,312,16
12,2017-09-20,Wed,7:30,39,16
129,2017-09-20,Wed,8:00,299,16
12,2017-09-20,Wed,9:30,68,16
94,2017-09-20,Wed,10:00,228,19
23,2017-09-20,Wed,11:30,266,19
94,2017-09-20,Wed,17:30,178,19
20,2017-09-20,Wed,6:00,184,19
23,2017-09-20,Wed,7:30,59,19
145,2017-09-20,Wed,7:30,108,19
84,2017-09-20,Wed,8:00,345,19
113,2017-09-20,Wed,8:00,193,19
1,2017-09-20,Wed,8:00,148,19
117,2017-09-20,Wed,8:00,129,19
120,2017-09-20,Wed,8:00,354,19
20,2017-09-20,Wed,9:30,106,19
145,2017-09-20,Wed,9:30,113,19
124,2017-09-20,Wed,11:30,114,21
91,2017-09-20,Wed,12:00,177,21
21,2017-09-20,Wed,7:30,133,21
135,2017-09-20,Wed,7:30,130,21
124,2017-09-20,Wed,8:00,156,21
133,2017-09-20,Wed,8:00,199,21
21,2017-09-20,Wed,9:30,174,21
122,2017-09-20,Wed,10:00,329,29
92,2017-09-20,Wed,16:00,67,29
122,2017-09-20,Wed,8:00,127,29
5,2017-09-20,Wed,8:00,232,29
92,2017-09-20,Wed,9:30,196,29
11,2017-09-20,Wed,7:30,330,30
17,2017-09-20,Wed,7:30,223,30
144,2017-09-20,Wed,8:00,139,30
130,2017-09-20,Wed,9:30,190,30
3,2017-09-20,Wed,10:00,108,32
89,2017-09-20,Wed,16:00,396,32
9,2017-09-20,Wed,6:00,323,32
13,2017-09-20,Wed,6:00,307,32
2,2017-09-20,Wed,7:30,411,32
3,2017-09-20,Wed,7:30,112,32
127,2017-09-20,Wed,7:30,174,32
149,2017-09-20,Wed,7:30,285,32
89,2017-09-20,Wed,8:00,378,32
150,2017-09-20,Wed,9:30,115,32
90,2017-09-20,Wed,10:00,118,39
125,2017-09-20,Wed,10:00,108,39
87,2017-09-20,Wed,11:30,171,39
90,2017-09-20,Wed,13:30,227,39
91,2017-09-20,Wed,17:30,296,39
90,2017-09-20,Wed,18:00,354,39
33,2017-09-20,Wed,7:30,426,39
87,2017-09-20,Wed,7:30,200,39
125,2017-09-20,Wed,8:00,129,39
91,2017-09-20,Wed,9:30,182,39
29,2017-09-21,Thu,14:00,289,4
27,2017-09-21,Thu,15:30,107,4
37,2017-09-21,Thu,16:00,133,4
93,2017-09-21,Thu,17:30,291,4
136,2017-09-21,Thu,7:30,180,4
134,2017-09-21,Thu,8:00,184,4
93,2017-09-21,Thu,9:30,345,4
106,2017-09-21,Thu,10:00,179,11
95,2017-09-21,Thu,11:30,132,11
111,2017-09-21,Thu,11:30,196,11
106,2017-09-21,Thu,14:00,425,11
108,2017-09-21,Thu,14:00,279,11
119,2017-09-21,Thu,14:00,146,11
110,2017-09-21,Thu,15:30,268,11
111,2017-09-21,Thu,15:30,123,11
108,2017-09-21,Thu,7:30,316,11
109,2017-09-21,Thu,8:00,174,11
110,2017-09-21,Thu,8:00,55,11
111,2017-09-21,Thu,8:00,175,11
137,2017-09-21,Thu,9:30,89,11
119,2017-09-21,Thu,9:30,169,11
77,2017-09-21,Thu,10:00,201,16
12,2017-09-21,Thu,14:00,207,16
34,2017-09-21,Thu,16:00,209,16
7,2017-09-21,Thu,16:00,97,16
129,2017-09-21,Thu,8:00,158,16
44,2017-09-21,Thu,14:00,134,19
94,2017-09-21,Thu,14:00,320,19
1,2017-09-21,Thu,15:30,187,19
20,2017-09-21,Thu,15:30,178,19
23,2017-09-21,Thu,15:30,267,19
117,2017-09-21,Thu,16:00,287,19
107,2017-09-21,Thu,7:30,225,19
145,2017-09-21,Thu,7:30,329,19
94,2017-09-21,Thu,8:00,331,19
44,2017-09-21,Thu,9:30,298,19
95,2017-09-21,Thu,10:00,44,21
21,2017-09-21,Thu,15:30,319,21
45,2017-09-21,Thu,7:30,62,21
135,2017-09-21,Thu,7:30,262,21
95,2017-09-21,Thu,8:00,66,21
133,2017-09-21,Thu,9:30,310,21
45,2017-09-21,Thu,9:30,207,21
95,2017-09-21,Thu,9:30,48,21
5,2017-09-21,Thu,16:00,223,29
92,2017-09-21,Thu,17:30,284,29
122,2017-09-21,Thu,8:00,188,29
92,2017-09-21,Thu,9:30,380,29
11,2017-09-21,Thu,14:00,371,30
17,2017-09-21,Thu,15:30,202,30
130,2017-09-21,Thu,7:30,169,30
144,2017-09-21,Thu,7:30,364,30
2,2017-09-21,Thu,14:00,152,32
13,2017-09-21,Thu,14:00,350,32
89,2017-09-21,Thu,14:00,379,32
3,2017-09-21,Thu,15:30,173,32
9,2017-09-21,Thu,16:00,122,32
89,2017-09-21,Thu,8:00,357,32
150,2017-09-21,Thu,8:00,175,32
90,2017-09-21,Thu,10:00,271,39
98,2017-09-21,Thu,11:30,176,39
33,2017-09-21,Thu,14:00,305,39
90,2017-09-21,Thu,15:30,368,39
91,2017-09-21,Thu,15:30,178,39
42,2017-09-21,Thu,7:30,260,39
125,2017-09-21,Thu,7:30,227,39
41,2017-09-21,Thu,8:00,357,39
98,2017-09-21,Thu,8:00,120,39
91,2017-09-21,Thu,9:30,293,39
37,2017-09-22,Fri,10:00,371,4
27,2017-09-22,Fri,11:30,229,4
93,2017-09-22,Fri,16:00,342,4
136,2017-09-22,Fri,7:30,121,4
93,2017-09-22,Fri,8:00,288,4
27,2017-09-22,Fri,9:30,132,4
29,2017-09-22,Fri,9:30,320,4
134,2017-09-22,Fri,9:30,92,4
119,2017-09-22,Fri,11:30,192,11
110,2017-09-22,Fri,12:00,54,11
109,2017-09-22,Fri,7:30,179,11
106,2017-09-22,Fri,8:00,113,11
110,2017-09-22,Fri,9:30,146,11
111,2017-09-22,Fri,9:30,170,11
119,2017-09-22,Fri,9:30,132,11
34,2017-09-22,Fri,10:00,361,16
104,2017-09-22,Fri,10:00,147,16
129,2017-09-22,Fri,7:30,149,16
104,2017-09-22,Fri,8:00,114,16
7,2017-09-22,Fri,9:30,340,16
12,2017-09-22,Fri,9:30,363,16
118,2017-09-22,Fri,11:30,235,19
94,2017-09-22,Fri,16:00,75,19
94,2017-09-22,Fri,8:00,196,19
145,2017-09-22,Fri,8:00,253,19
1,2017-09-22,Fri,9:30,184,19
20,2017-09-22,Fri,9:30,345,19
23,2017-09-22,Fri,9:30,138,19
21,2017-09-22,Fri,10:00,288,21
45,2017-09-22,Fri,11:30,238,21
133,2017-09-22,Fri,8:00,267,21
97,2017-09-22,Fri,9:30,240,21
124,2017-09-22,Fri,9:30,216,21
135,2017-09-22,Fri,9:30,138,21
92,2017-09-22,Fri,16:00,380,29
122,2017-09-22,Fri,8:00,195,29
5,2017-09-22,Fri,9:30,226,29
11,2017-09-22,Fri,12:00,162,30
101,2017-09-22,Fri,8:00,190,30
144,2017-09-22,Fri,8:00,409,30
130,2017-09-22,Fri,8:00,194,30
17,2017-09-22,Fri,9:30,295,30
9,2017-09-22,Fri,10:00,284,32
13,2017-09-22,Fri,10:00,68,32
2,2017-09-22,Fri,11:30,160,32
89,2017-09-22,Fri,16:00,182,32
2,2017-09-22,Fri,8:00,179,32
3,2017-09-22,Fri,8:00,336,32
89,2017-09-22,Fri,8:00,311,32
150,2017-09-22,Fri,8:00,239,32
127,2017-09-22,Fri,9:30,277,32
41,2017-09-22,Fri,10:00,343,39
90,2017-09-22,Fri,16:00,341,39
91,2017-09-22,Fri,16:00,102,39
33,2017-09-22,Fri,8:00,218,39
42,2017-09-22,Fri,9:30,128,39
90,2017-09-22,Fri,9:30,323,39
91,2017-09-22,Fri,9:30,394,39
98,2017-09-22,Fri,9:30,448,39
93,2017-09-24,Sun,11:30,165,4
93,2017-09-24,Sun,8:00,111,4
98,2017-09-24,Sun,10:00,213,11
111,2017-09-24,Sun,10:00,290,11
40,2017-09-24,Sun,8:00,329,11
111,2017-09-24,Sun,8:00,72,11
85,2017-09-24,Sun,16:00,352,19
84,2017-09-24,Sun,13:30,116,21
89,2017-09-24,Sun,9:30,130,32
93,2017-09-25,Mon,10:00,43,4
134,2017-09-25,Mon,11:30,103,4
93,2017-09-25,Mon,12:00,95,4
93,2017-09-25,Mon,17:30,189,4
29,2017-09-25,Mon,7:30,82,4
27,2017-09-25,Mon,8:00,207,4
37,2017-09-25,Mon,8:00,209,4
29,2017-09-25,Mon,8:00,305,4
93,2017-09-25,Mon,9:30,69,4
134,2017-09-25,Mon,9:30,139,4
136,2017-09-25,Mon,9:30,326,4
37,2017-09-25,Mon,11:30,143,11
45,2017-09-25,Mon,12:00,424,11
106,2017-09-25,Mon,7:30,159,11
108,2017-09-25,Mon,7:30,255,11
109,2017-09-25,Mon,7:30,94,11
111,2017-09-25,Mon,7:30,282,11
45,2017-09-25,Mon,8:00,92,11
97,2017-09-25,Mon,8:00,95,11
110,2017-09-25,Mon,8:00,310,11
119,2017-09-25,Mon,8:00,174,11
109,2017-09-25,Mon,9:30,309,11
7,2017-09-25,Mon,10:00,309,16
77,2017-09-25,Mon,11:30,200,16
34,2017-09-25,Mon,7:30,53,16
12,2017-09-25,Mon,7:30,352,16
7,2017-09-25,Mon,8:00,148,16
129,2017-09-25,Mon,8:00,287,16
34,2017-09-25,Mon,9:30,153,16
104,2017-09-25,Mon,9:30,76,16
1,2017-09-25,Mon,10:00,390,19
112,2017-09-25,Mon,11:30,292,19
94,2017-09-25,Mon,12:00,362,19
20,2017-09-25,Mon,8:00,88,19
94,2017-09-25,Mon,8:00,219,19
145,2017-09-25,Mon,8:00,129,19
23,2017-09-25,Mon,9:30,127,19
135,2017-09-25,Mon,10:00,103,21
124,2017-09-25,Mon,11:30,260,21
21,2017-09-25,Mon,6:00,196,21
124,2017-09-25,Mon,8:00,152,21
133,2017-09-25,Mon,8:00,181,21
135,2017-09-25,Mon,8:00,116,21
95,2017-09-25,Mon,8:00,285,21
21,2017-09-25,Mon,9:30,419,21
97,2017-09-25,Mon,9:30,228,21
92,2017-09-25,Mon,12:00,288,29
5,2017-09-25,Mon,7:30,149,29
92,2017-09-25,Mon,8:00,239,29
122,2017-09-25,Mon,8:00,330,29
5,2017-09-25,Mon,9:30,288,29
11,2017-09-25,Mon,6:00,343,30
17,2017-09-25,Mon,8:00,243,30
130,2017-09-25,Mon,8:00,382,30
101,2017-09-25,Mon,9:30,158,30
144,2017-09-25,Mon,9:30,225,30
9,2017-09-25,Mon,10:00,158,32
3,2017-09-25,Mon,11:30,44,32
89,2017-09-25,Mon,16:00,165,32
9,2017-09-25,Mon,6:00,142,32
2,2017-09-25,Mon,7:30,359,32
127,2017-09-25,Mon,7:30,284,32
149,2017-09-25,Mon,7:30,100,32
13,2017-09-25,Mon,7:30,227,32
89,2017-09-25,Mon,8:00,183,32
150,2017-09-25,Mon,9:30,376,32
149,2017-09-25,Mon,9:30,140,32
91,2017-09-25,Mon,10:00,225,39
91,2017-09-25,Mon,16:00,129,39
90,2017-09-25,Mon,7:30,378,39
33,2017-09-25,Mon,8:00,157,39
125,2017-09-25,Mon,9:30,252,39
93,2017-09-26,Tue,11:30,64,4
93,2017-09-26,Tue,14:00,66,4
27,2017-09-26,Tue,15:30,65,4
37,2017-09-26,Tue,16:00,211,4
27,2017-09-26,Tue,16:00,109,4
29,2017-09-26,Tue,17:30,51,4
93,2017-09-26,Tue,17:30,257,4
134,2017-09-26,Tue,8:00,357,4
93,2017-09-26,Tue,9:30,73,4
106,2017-09-26,Tue,10:00,141,11
119,2017-09-26,Tue,10:00,171,11
108,2017-09-26,Tue,11:30,311,11
106,2017-09-26,Tue,14:00,273,11
109,2017-09-26,Tue,14:00,81,11
110,2017-09-26,Tue,14:00,222,11
119,2017-09-26,Tue,14:00,211,11
111,2017-09-26,Tue,17:30,161,11
108,2017-09-26,Tue,7:30,211,11
109,2017-09-26,Tue,7:30,284,11
106,2017-09-26,Tue,8:00,89,11
149,2017-09-26,Tue,8:00,199,11
110,2017-09-26,Tue,8:00,60,11
111,2017-09-26,Tue,9:30,307,11
110,2017-09-26,Tue,9:30,308,11
77,2017-09-26,Tue,11:30,143,16
104,2017-09-26,Tue,11:30,66,16
12,2017-09-26,Tue,14:00,148,16
34,2017-09-26,Tue,14:00,440,16
7,2017-09-26,Tue,15:30,199,16
104,2017-09-26,Tue,9:30,85,16
44,2017-09-26,Tue,11:30,221,19
20,2017-09-26,Tue,14:00,354,19
94,2017-09-26,Tue,14:00,93,19
23,2017-09-26,Tue,15:30,352,19
1,2017-09-26,Tue,16:00,65,19
1,2017-09-26,Tue,18:00,64,19
44,2017-09-26,Tue,7:30,103,19
84,2017-09-26,Tue,8:00,179,19
94,2017-09-26,Tue,8:00,361,19
145,2017-09-26,Tue,9:30,184,19
45,2017-09-26,Tue,11:30,300,21
21,2017-09-26,Tue,15:30,91,21
135,2017-09-26,Tue,7:30,317,21
95,2017-09-26,Tue,8:00,97,21
97,2017-09-26,Tue,8:00,33,21
124,2017-09-26,Tue,8:00,122,21
133,2017-09-26,Tue,8:00,204,21
97,2017-09-26,Tue,8:00,224,21
95,2017-09-26,Tue,9:30,233,21
92,2017-09-26,Tue,15:30,98,29
5,2017-09-26,Tue,16:00,279,29
122,2017-09-26,Tue,7:30,242,29
92,2017-09-26,Tue,9:30,124,29
17,2017-09-26,Tue,16:00,368,30
130,2017-09-26,Tue,9:30,273,30
144,2017-09-26,Tue,9:30,124,30
101,2017-09-26,Tue,9:30,106,30
89,2017-09-26,Tue,14:00,301,32
2,2017-09-26,Tue,15:30,132,32
3,2017-09-26,Tue,15:30,291,32
9,2017-09-26,Tue,15:30,286,32
13,2017-09-26,Tue,16:00,289,32
127,2017-09-26,Tue,8:00,136,32
89,2017-09-26,Tue,9:30,267,32
150,2017-09-26,Tue,9:30,315,32
90,2017-09-26,Tue,10:00,194,39
128,2017-09-26,Tue,10:00,173,39
137,2017-09-26,Tue,10:00,173,39
90,2017-09-26,Tue,14:00,413,39
33,2017-09-26,Tue,16:00,320,39
41,2017-09-26,Tue,8:00,342,39
42,2017-09-26,Tue,8:00,272,39
91,2017-09-26,Tue,9:30,386,39
93,2017-09-27,Wed,10:00,322,4
37,2017-09-27,Wed,10:00,188,4
38,2017-09-27,Wed,10:00,230,4
29,2017-09-27,Wed,11:30,178,4
27,2017-09-27,Wed,6:00,260,4
29,2017-09-27,Wed,7:30,131,4
88,2017-09-27,Wed,7:30,297,4
134,2017-09-27,Wed,8:00,187,4
136,2017-09-27,Wed,8:00,154,4
100,2017-09-27,Wed,8:00,249,4
30,2017-09-27,Wed,10:00,84,11
45,2017-09-27,Wed,12:00,218,11
45,2017-09-27,Wed,7:30,178,11
108,2017-09-27,Wed,7:30,355,11
109,2017-09-27,Wed,7:30,325,11
111,2017-09-27,Wed,7:30,74,11
106,2017-09-27,Wed,8:00,348,11
110,2017-09-27,Wed,8:00,39,11
119,2017-09-27,Wed,8:00,274,11
110,2017-09-27,Wed,9:30,289,11
111,2017-09-27,Wed,9:30,218,11
34,2017-09-27,Wed,10:00,234,16
12,2017-09-27,Wed,6:00,401,16
7,2017-09-27,Wed,7:30,300,16
34,2017-09-27,Wed,7:30,112,16
129,2017-09-27,Wed,8:00,336,16
34,2017-09-27,Wed,9:30,81,16
99,2017-09-27,Wed,11:30,113,19
103,2017-09-27,Wed,11:30,167,19
120,2017-09-27,Wed,11:30,310,19
20,2017-09-27,Wed,7:30,262,19
23,2017-09-27,Wed,7:30,267,19
145,2017-09-27,Wed,7:30,99,19
